국립공원,생물분류,종명,학명,분류명,조사위치,조사주소,경도,위도,조사일자,개체수
북한산,포유류,Canis lupus familiaris,familiaris,개,비법정탐방로,교현리 상부_1,126.997,37.6842,2023-02-22,1
북한산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,원도봉 입구_1,127.0383,37.7048,2023-02-22,1
북한산,포유류,Canis lupus familiaris,familiaris,개,비법정탐방로,교현리 상부_1,126.997,37.6842,2023-02-23,1
북한산,포유류,Canis lupus familiaris,familiaris,개,탐방로,울대습지 일원_1,126.9819,37.7098,2023-02-25,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-01-01,1
설악산,포유류,Sus scrofa,scrofa,멧돼지,백두대간 비개방구간,미시령~마등령 16번,128.43175,38.19092,2023-01-02,1
설악산,포유류,Sus scrofa,scrofa,멧돼지,백두대간 비개방구간,미시령~마등령 15번,128.43775,38.19344,2023-01-02,1
설악산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,각두골 무인센서카메라3,128.47112,38.08019,2023-01-02,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-01-03,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,백두대간 비개방구간,미시령~마등령 14번,128.43931,38.1986,2023-01-03,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,백두대간 비개방구간,미시령~마등령 14번,128.43931,38.1986,2023-01-03,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라2,128.47043,38.07992,2023-01-05,1
설악산,포유류,Meles leucurus,leucurus,오소리,정규탐방로,독주골 무인센서카메라4,128.44643,38.08753,2023-01-05,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-01-07,1
설악산,포유류,Sus scrofa,scrofa,멧돼지,백두대간 비개방구간,미시령~마등령 13번,128.43976,38.19966,2023-01-08,1
설악산,포유류,Hydropotes inermis,inermis,고라니,백두대간 비개방구간,미시령~대간령 1번,128.4394,38.21895,2023-01-09,1
설악산,포유류,Capreolus pygargus,pygargus,노루,백두대간 비개방구간,미시령~마등령 13번,128.43976,38.19966,2023-01-10,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,비정규탐방로,각두골 무인센서카메라3,128.47112,38.08019,2023-01-10,2
설악산,포유류,Hydropotes inermis,inermis,고라니,백두대간 비개방구간,미시령~마등령 13번,128.43976,38.19966,2023-01-11,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,백두대간 비개방구간,미시령~마등령 14번,128.43931,38.1986,2023-01-11,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,백두대간 비개방구간,미시령~마등령 14번,128.43931,38.1986,2023-01-11,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,비정규탐방로,각두골 무인센서카메라4,128.47091,38.08084,2023-01-12,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,비정규탐방로,각두골 무인센서카메라4,128.47091,38.08084,2023-01-12,1
설악산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,각두골 무인센서카메라3,128.47112,38.08019,2023-01-12,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-01-13,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,비정규탐방로,각두골 무인센서카메라3,128.47112,38.08019,2023-01-13,1
설악산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-01-16,2
설악산,포유류,Capreolus pygargus,pygargus,노루,백두대간 비개방구간,미시령~마등령 9번,128.43691,38.21397,2023-01-16,1
설악산,포유류,Capreolus pygargus,pygargus,노루,백두대간 비개방구간,미시령~마등령 9번,128.43691,38.21397,2023-01-16,1
설악산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,각두골 무인센서카메라3,128.47112,38.08019,2023-01-17,1
설악산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,각두골 무인센서카메라4,128.47091,38.08084,2023-01-19,1
설악산,포유류,Capreolus pygargus,pygargus,노루,정규탐방로,독주골 무인센서카메라4,128.44643,38.08753,2023-01-19,2
설악산,포유류,Sus scrofa,scrofa,멧돼지,백두대간 비개방구간,미시령~마등령 15번,128.43775,38.19344,2023-01-20,1
설악산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,각두골 무인센서카메라3,128.47112,38.08019,2023-01-21,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-01-21,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-01-21,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라2,128.47043,38.07992,2023-01-23,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-01-23,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,비정규탐방로,각두골 무인센서카메라3,128.47112,38.08019,2023-01-23,2
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,백두대간 비개방구간,미시령~마등령 13번,128.43976,38.19966,2023-01-24,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-01-25,1
설악산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-01-28,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-01-29,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-01-30,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,비정규탐방로,각두골 무인센서카메라3,128.47112,38.08019,2023-02-02,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-02-03,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-02-04,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-02-04,1
설악산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,각두골 무인센서카메라2,128.47043,38.07992,2023-02-05,2
설악산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,각두골 무인센서카메라3,128.47112,38.08019,2023-02-05,2
설악산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,각두골 무인센서카메라4,128.47091,38.08084,2023-02-05,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-02-05,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-02-06,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-02-09,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라2,128.47043,38.07992,2023-02-09,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,백두대간 비개방구간,미시령~마등령 20번,128.43771,38.15988,2023-02-09,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-02-10,1
설악산,포유류,Lepus coreanus,coreanus,멧토끼,백두대간 비개방구간,미시령~대간령 7번,128.43605,38.24097,2023-02-10,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,정규탐방로,독주골 무인센서카메라3,128.44764,38.08762,2023-02-10,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-02-12,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라4,128.47091,38.08084,2023-02-13,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라4,128.47091,38.08084,2023-02-13,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라3,128.47112,38.08019,2023-02-13,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라3,128.47112,38.08019,2023-02-13,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라3,128.47112,38.08019,2023-02-13,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,백두대간 비개방구간,미시령~마등령 13번,128.43976,38.19966,2023-02-13,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,백두대간 비개방구간,미시령~마등령 18번,128.42136,38.17601,2023-02-13,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,백두대간 비개방구간,미시령~마등령 18번,128.42136,38.17601,2023-02-13,1
설악산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,각두골 무인센서카메라4,128.47091,38.08084,2023-02-13,1
설악산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,각두골 무인센서카메라3,128.47112,38.08019,2023-02-13,1
설악산,포유류,Capreolus pygargus,pygargus,노루,백두대간 비개방구간,미시령~마등령 9번,128.43691,38.21397,2023-02-14,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-02-14,1
설악산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,각두골 무인센서카메라4,128.47091,38.08084,2023-02-14,2
설악산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,각두골 무인센서카메라3,128.47112,38.08019,2023-02-14,3
설악산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-02-16,1
설악산,포유류,Mustela sibirica,sibirica,족제비,백두대간 비개방구간,미시령~마등령 18번,128.42136,38.17601,2023-02-17,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,비정규탐방로,각두골 무인센서카메라4,128.47091,38.08084,2023-02-17,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,비정규탐방로,각두골 무인센서카메라4,128.47091,38.08084,2023-02-17,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-02-18,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,비정규탐방로,각두골 무인센서카메라4,128.47091,38.08084,2023-02-18,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-02-19,1
설악산,포유류,Capreolus pygargus,pygargus,노루,백두대간 비개방구간,미시령~대간령 1번,128.4394,38.21895,2023-02-20,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-02-20,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라3,128.47112,38.08019,2023-02-20,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,백두대간 비개방구간,미시령~마등령 18번,128.42136,38.17601,2023-02-20,1
설악산,포유류,Capreolus pygargus,pygargus,노루,백두대간 비개방구간,미시령~대간령 1번,128.4394,38.21895,2023-02-21,1
설악산,포유류,Lepus coreanus,coreanus,멧토끼,백두대간 비개방구간,미시령~대간령 7번,128.43605,38.24097,2023-02-21,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라2,128.47043,38.07992,2023-02-22,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,백두대간 비개방구간,미시령~마등령 18번,128.42136,38.17601,2023-02-22,1
설악산,포유류,Capreolus pygargus,pygargus,노루,백두대간 비개방구간,미시령~대간령 1번,128.4394,38.21895,2023-02-23,1
설악산,포유류,Mustela sibirica,sibirica,족제비,백두대간 비개방구간,미시령~마등령 19번,128.4368,38.16376,2023-02-23,1
설악산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,각두골 무인센서카메라3,128.47112,38.08019,2023-02-24,1
설악산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,각두골 무인센서카메라4,128.47091,38.08084,2023-02-24,2
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,백두대간 비개방구간,미시령~대간령 2번,128.44066,38.22214,2023-02-25,1
설악산,포유류,Mustela sibirica,sibirica,족제비,백두대간 비개방구간,미시령~마등령 19번,128.4368,38.16376,2023-02-26,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,비정규탐방로,각두골 무인센서카메라4,128.47091,38.08084,2023-02-26,1
설악산,포유류,Mustela sibirica,sibirica,족제비,백두대간 비개방구간,미시령~마등령 18번,128.42136,38.17601,2023-02-27,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-02-28,1
설악산,포유류,Mustela sibirica,sibirica,족제비,백두대간 비개방구간,미시령~마등령 19번,128.4368,38.16376,2023-02-28,1
설악산,포유류,Meles leucurus,leucurus,오소리,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-03-02,2
설악산,포유류,Mustela sibirica,sibirica,족제비,백두대간 비개방구간,미시령~마등령 19번,128.4368,38.16376,2023-03-02,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,백두대간 비개방구간,미시령~마등령 13번,128.43976,38.19966,2023-03-02,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,백두대간 비개방구간,미시령~마등령 13번,128.43976,38.19966,2023-03-02,2
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 18번,128.42136,38.17601,2023-03-04,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 18번,128.42136,38.17601,2023-03-04,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 19번,128.4368,38.16376,2023-03-05,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 18번,128.42136,38.17601,2023-03-05,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 18번,128.42136,38.17601,2023-03-05,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라2,128.47043,38.07992,2023-03-05,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라3,128.47112,38.08019,2023-03-05,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-03-06,1
설악산,포유류,Sus scrofa,scrofa,멧돼지,비정규탐방로,각두골 무인센서카메라4,128.47091,38.08084,2023-03-06,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 18번,128.42136,38.17601,2023-03-07,1
설악산,포유류,Lepus coreanus,coreanus,멧토끼,백두대간 비개방구간,미시령~마등령 13번,128.43976,38.19966,2023-03-07,1
설악산,포유류,Mustela sibirica,sibirica,족제비,백두대간 비개방구간,미시령~마등령 18번,128.42136,38.17601,2023-03-07,1
설악산,포유류,Sciurus vulgaris,vulgaris,청설모,백두대간 비개방구간,미시령~마등령 13번,128.43976,38.19966,2023-03-07,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-03-08,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 14번,128.43931,38.1986,2023-03-09,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 14번,128.43931,38.1986,2023-03-09,1
설악산,포유류,Hydropotes inermis,inermis,고라니,백두대간 비개방구간,미시령~마등령 16번,128.43175,38.19092,2023-03-09,1
설악산,포유류,Nyctereutes procyonoides,procyonoides,너구리,비정규탐방로,각두골 무인센서카메라2,128.47043,38.07992,2023-03-09,1
설악산,포유류,Nyctereutes procyonoides,procyonoides,너구리,비정규탐방로,각두골 무인센서카메라2,128.47043,38.07992,2023-03-09,1
설악산,포유류,Capreolus pygargus,pygargus,노루,백두대간 비개방구간,미시령~마등령 13번,128.43976,38.19966,2023-03-10,1
